Host,Virus,HostTaxID,VirusTaxID,HostNCBIResolved,VirusNCBIResolved,ICTVRatified,HostGenus,HostFamily,HostOrder,HostClass,HostOriginal,VirusGenus,VirusFamily,VirusOrder,VirusClass,VirusOriginal,HostFlagID,DetectionMethod,DetectionOriginal,Database,DatabaseVersion,PublicationYear,ReferenceText,PMID,ReleaseYear,ReleaseMonth,ReleaseDay,CollectionYear,CollectionMonth,CollectionDay,AssocID,DatabaseDOI,Release_Date,Collection_Date,NCBIAccession
miniopterus schreibersii,alphacoronavirus miniopteri,9433,3433779,TRUE,TRUE,TRUE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus miniopteri,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,30,2022,8,,,,2023-03-30,2022-08,OQ297715.1
miniopterus schreibersii,alphacoronavirus pusilli,9433,694000,TRUE,TRUE,TRUE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Miniopterus bat coronavirus 1,FALSE,PCR/Sequencing,PCR,Shaw,Shaw et al. 2020 Mol Ecol,2007,"Wong S, 2007, Rev Med Virol, 17",17042030,,,,,,,200747,https://doi.org/10.1111/mec.15463,,,
miniopterus schreibersii,alphacoronavirus sp.,9433,1906673,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2017,11,28,,,,,,2017-11-28,,LC334383.1
miniopterus schreibersii,alphacoronavirus sp.,9433,1906673,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2018,3,19,2011,9,28,,,2018-03-19,2011-09-28,KY423492.1
miniopterus schreibersii,alphacoronavirus sp.,9433,1906673,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2018,3,19,2014,9,23,,,2018-03-19,2014-09-23,"KY423482.1, KY423483.1, KY423484.1"
miniopterus schreibersii,alphacoronavirus sp.,9433,1906673,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2020,9,26,2017,,,,,2020-09-26,2017,MN823620.1
miniopterus schreibersii,alphacoronavirus sp.,9433,1906673,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2022,10,24,2021,4,28,,,2022-10-24,2021-04-28,OP627105.1
miniopterus schreibersii,alphacoronavirus sp.,9433,1906673,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2022,8,7,2021,4,28,,,2022-08-07,2021-04-28,"ON834690.1, ON834691.1"
miniopterus schreibersii,alphacoronavirus sp.,9433,1906673,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,1,17,2020,2,20,,,2023-01-17,2020-02-20,MW450840.1
miniopterus schreibersii,alphacoronavirus sp.,9433,1906673,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,11,8,2022,,,,,2023-11-08,2022,OR613382.1
miniopterus schreibersii,alphacoronavirus sp.,9433,1906673,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,4,2,2022,6,,,,2025-04-02,2022-06,PV359019.1
miniopterus schreibersii,alphacoronavirus sp.,9433,1906673,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,4,8,2020,11,15,,,2025-04-08,2020-11-15,PV392527.1
miniopterus schreibersii,alphacoronavirus sp.,9433,1906673,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,4,8,2022,12,5,,,2025-04-08,2022-12-05,"PV392528.1, PV392529.1, PV392530.1, PV392531.1"
miniopterus schreibersii,alphacoronavirus sp.,9433,1906673,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,7,1,2020,9,19,,,2025-07-01,2020-09-19,"PP150772.1, PP150773.1, PP150774.1, PP150775.1"
miniopterus schreibersii,alphacoronavirus sp.,9433,1906673,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,7,1,2020,9,24,,,2025-07-01,2020-09-24,"PP150793.1, PP150796.1"
miniopterus schreibersii,alphacoronavirus sp.,9433,1906673,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,7,1,2020,9,28,,,2025-07-01,2020-09-28,"PP150790.1, PP150791.1"
miniopterus schreibersii,alphacoronavirus sp.,9433,1906673,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,7,18,2022,,,,,2025-07-18,2022,"PQ611140.1, PQ611141.1"
miniopterus schreibersii,bat alphacoronavirus,9433,2419667,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat alphacoronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2020,6,1,,,,,,2020-06-01,,"MN312564.1, MN312565.1"
miniopterus schreibersii,bat coronavirus,9433,1508220,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2014,10,30,2012,,,,,2014-10-30,2012,"KF294268.1, KF294269.1, KF294270.1, KF294271.1, KF294273.1, KF294274.1, KF294275.1, KF294276.1, KF294277.1, KF294278.1, KF294279.1, KF294280.1, KF294281.1, KF294282.1"
miniopterus schreibersii,bat coronavirus,9433,1508220,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2015,5,28,2008,5,,,,2015-05-28,2008-05,"KJ020577.1, KJ020578.1, KJ020579.1, KJ020580.1, KJ020581.1, KJ020582.1, KJ020583.1, KJ020588.1, KJ020589.1, KJ020590.1, KJ020591.1, KJ020592.1"
miniopterus schreibersii,bat coronavirus,9433,1508220,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2015,5,28,2008,7,,,,2015-05-28,2008-07,"KJ020584.1, KJ020585.1, KJ020586.1, KJ020587.1, KJ020593.1, KJ020594.1, KJ020595.1, KJ020596.1, KJ020597.1"
miniopterus schreibersii,bat coronavirus,9433,1508220,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2017,6,17,2015,7,15,,,2017-06-17,2015-07-15,"KY783870.1, KY783871.1, KY783872.1, KY783873.1, KY783874.1, KY783875.1, KY783876.1, KY783877.1, KY783878.1, KY783879.1, KY783880.1"
miniopterus schreibersii,bat coronavirus,9433,1508220,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2017,6,17,2016,3,9,,,2017-06-17,2016-03-09,"KY783846.1, KY783847.1, KY783848.1, KY783849.1, KY783850.1, KY783851.1, KY783887.1, KY783888.1, KY783890.1, KY783891.1, KY783892.1, KY783893.1, KY783894.1, KY783897.1, KY783898.1, KY783899.1, KY783900.1, KY783901.1, KY783903.1"
miniopterus schreibersii,bat coronavirus,9433,1508220,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2018,4,23,2016,5,,,,2018-04-23,2016-05,MG912930.1
miniopterus schreibersii,bat coronavirus,9433,1508220,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2020,1,4,2016,12,14,,,2020-01-04,2016-12-14,MK991918.1
miniopterus schreibersii,bat coronavirus,9433,1508220,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2020,1,4,2016,3,16,,,2020-01-04,2016-03-16,MK991901.1
miniopterus schreibersii,bat coronavirus,9433,1508220,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2020,1,4,2016,4,16,,,2020-01-04,2016-04-16,MK991902.1
miniopterus schreibersii,bat coronavirus,9433,1508220,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2020,1,4,2016,5,18,,,2020-01-04,2016-05-18,MK991903.1
miniopterus schreibersii,bat coronavirus,9433,1508220,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2020,1,4,2016,6,27,,,2020-01-04,2016-06-27,MK991907.1
miniopterus schreibersii,bat coronavirus,9433,1508220,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2020,1,4,2016,8,28,,,2020-01-04,2016-08-28,MK991914.1
miniopterus schreibersii,bat coronavirus,9433,1508220,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2020,1,4,2018,12,20,,,2020-01-04,2018-12-20,MK991950.1
miniopterus schreibersii,bat coronavirus,9433,1508220,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2020,1,4,2018,12,25,,,2020-01-04,2018-12-25,MK991951.1
miniopterus schreibersii,bat coronavirus,9433,1508220,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2020,1,4,2018,4,1,,,2020-01-04,2018-04-01,MK991929.1
miniopterus schreibersii,bat coronavirus,9433,1508220,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2021,5,3,2020,6,27,,,2021-05-03,2020-06-27,"MW880974.1, MW880977.1, MW880986.1, MW880992.1, MW880997.1, MW881000.1, MW881002.1, MW881003.1"
miniopterus schreibersii,bat coronavirus,9433,1508220,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2021,5,3,2020,7,2,,,2021-05-03,2020-07-02,"MW880975.1, MW881005.1"
miniopterus schreibersii,bat coronavirus,9433,1508220,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2022,11,9,2021,4,28,,,2022-11-09,2021-04-28,OP776451.1
miniopterus schreibersii,bat coronavirus,9433,1508220,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,11,8,2022,,,,,2023-11-08,2022,"OR613237.1, OR613238.1, OR613239.1, OR613240.1"
miniopterus schreibersii,bat coronavirus,9433,1508220,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,20,2022,7,,,,2023-03-20,2022-07,"OQ613364.1, OQ613365.1, OQ613367.1"
miniopterus schreibersii,bat coronavirus,9433,1508220,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,3,10,2022,7,,,,2025-03-10,2022-07,PV221239.1
miniopterus schreibersii,bat coronavirus,9433,1508220,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,8,22,2023,10,9,,,2025-08-22,2023-10-09,PV652287.1
miniopterus schreibersii,bat coronavirus 1,9433,2042696,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus 1,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2017,11,14,2008,5,28,,,2017-11-14,2008-05-28,KX285436.1
miniopterus schreibersii,bat coronavirus 1,9433,2042696,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus 1,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2020,6,1,,,,,,2020-06-01,,"MN312452.1, MN312453.1, MN312483.1, MN312484.1, MN312486.1, MN312487.1, MN312491.1, MN312493.1, MN312494.1, MN312495.1, MN312496.1, MN312497.1, MN312498.1, MN312504.1, MN312512.1, MN312537.1, MN312547.1, MN312550.1, MN312551.1, MN312559.1, MN312560.1"
miniopterus schreibersii,bat coronavirus 1,9433,2042696,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus 1,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2022,5,29,2015,10,10,,,2022-05-29,2015-10-10,MT083469.1
miniopterus schreibersii,betacoronavirus pandemicum,9433,3418604,TRUE,TRUE,TRUE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus pandemicum,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2014,10,30,2012,,,,,2014-10-30,2012,KF294439.1
miniopterus schreibersii,colacovirus sp.,9433,2832675,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Colacovirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2021,12,25,2014,7,23,,,2021-12-25,2014-07-23,"OL791335.1, OL791338.1"
miniopterus schreibersii,coronavirinae sp.,9433,2809066,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,,coronaviridae,nidovirales,pisoniviricetes,Coronavirinae sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,7,1,2020,11,26,,,2025-07-01,2020-11-26,"PP150885.1, PP150886.1"
miniopterus schreibersii,coronavirinae sp.,9433,2809066,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,,coronaviridae,nidovirales,pisoniviricetes,Coronavirinae sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,7,1,2020,9,19,,,2025-07-01,2020-09-19,"PP150840.1, PP150841.1"
miniopterus schreibersii,coronavirinae sp.,9433,2809066,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,,coronaviridae,nidovirales,pisoniviricetes,Coronavirinae sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,7,1,2020,9,24,,,2025-07-01,2020-09-24,PP150882.1
miniopterus schreibersii,coronavirinae sp.,9433,2809066,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,,coronaviridae,nidovirales,pisoniviricetes,Coronavirinae sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,7,1,2020,9,28,,,2025-07-01,2020-09-28,"PP150873.1, PP150874.1, PP150876.1"
miniopterus schreibersii,miniopterus schreibersii bat coronavirus 1-related,9433,2691588,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Miniopterus schreibersii bat coronavirus 1-related,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2019,12,31,2018,3,,,,2019-12-31,2018-03,MN611524.1
miniopterus schreibersii,myotacovirus sp.,9433,2833002,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Myotacovirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2021,12,25,2014,7,23,,,2021-12-25,2014-07-23,"OL791326.1, OL791327.1, OL791328.1"
miniopterus schreibersii,orthocoronavirinae sp.,9433,2809631,TRUE,TRUE,FALSE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus schreibersii,,coronaviridae,nidovirales,pisoniviricetes,Orthocoronavirinae sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2024,12,16,2023,,,,,2024-12-16,2023,PQ684415.1
miniopterus sp.,alphacoronavirus miniopteri,3075049,3433779,TRUE,TRUE,TRUE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus sp.,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus miniopteri,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2020,6,1,,,,,,2020-06-01,,"MN312503.1, MN312562.1"
miniopterus sp.,alphacoronavirus pusilli,3075049,3433780,TRUE,TRUE,TRUE,miniopterus,miniopteridae,chiroptera,mammalia,Miniopterus sp.,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus pusilli,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2024,3,26,2020,9,18,,,2024-03-26,2020-09-18,PP471106.1
